N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
964.0,오리엔트바이오,623.0,0.0,0.00%,500.0,288.0,811.0,15.0
965.0,KC코트렐,2030.0,65.0,-3.10%,500.0,4216.0,3235.0,36.0
966.0,신풍제약우,33500.0,0.0,0.00%,500.0,,,
967.0,KODEX K-로봇액티브,13375.0,175.0,-1.29%,0.0,,,
968.0,KODEX 200IT TR,12250.0,115.0,-0.93%,0.0,,,
969.0,유성기업,2830.0,60.0,-2.08%,500.0,2968.0,4270.0,67.0
970.0,인터지스,2460.0,35.0,-1.40%,500.0,7200.0,4332.0,354.0
971.0,마니커,1150.0,1.0,+0.09%,500.0,3206.0,1746.0,-70.0
972.0,SH에너지화학,656.0,5.0,+0.77%,500.0,1674.0,1242.0,8.0
973.0,세하,1264.0,4.0,+0.32%,1000.0,2273.0,2010.0,35.0
974.0,보해양조,523.0,1.0,-0.19%,500.0,909.0,1474.0,1.0
975.0,사조씨푸드,4210.0,80.0,-1.86%,1000.0,2011.0,3507.0,136.0
976.0,부산산업,68600.0,500.0,-0.72%,5000.0,1526.0,1347.0,53.0
977.0,한화솔루션우,28050.0,250.0,-0.88%,5000.0,,,
978.0,유한양행우,61000.0,900.0,+1.50%,1000.0,,,
979.0,코오롱인더우,25900.0,300.0,-1.15%,5000.0,,,
980.0,삼화왕관,33250.0,250.0,+0.76%,5000.0,1544.0,2228.0,36.0
981.0,남성,1973.0,24.0,-1.20%,500.0,981.0,2712.0,25.0
982.0,TIGER 일본TOPIX(합성 H),19085.0,255.0,-1.32%,0.0,,,
983.0,히어로즈 종합채권(AA-이상)액티브,99000.0,70.0,+0.07%,0.0,,,
984.0,ACE 미국WideMoat가치주,21570.0,145.0,-0.67%,0.0,,,
985.0,TIGER 테슬라채권혼합Fn,11295.0,60.0,-0.53%,0.0,,,
986.0,조비,13650.0,160.0,-1.16%,5000.0,1486.0,1300.0,119.0
987.0,천일고속,49550.0,450.0,+0.92%,5000.0,377.0,548.0,-74.0
988.0,쌍방울,269.0,0.0,0.00%,500.0,1033.0,1677.0,6.0
989.0,신한 WTI원유 선물 ETN(H),7010.0,250.0,-3.44%,0.0,,,
990.0,TIGER 미국S&P500레버리지(합성 H),29685.0,515.0,-1.71%,0.0,,,
991.0,에이엔피,1566.0,10.0,+0.64%,500.0,1075.0,1068.0,-107.0
992.0,영흥,691.0,1.0,-0.14%,500.0,5274.0,5357.0,42.0
993.0,영보화학,3490.0,35.0,-0.99%,500.0,830.0,1804.0,50.0
994.0,시디즈,34900.0,50.0,-0.14%,500.0,2433.0,851.0,0.0
995.0,HANARO Fn K-반도체,9525.0,35.0,-0.37%,0.0,,,
996.0,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),27715.0,460.0,-1.63%,0.0,,,
997.0,혜인,5450.0,140.0,-2.50%,500.0,1780.0,2405.0,27.0
998.0,핸즈코퍼레이션,3165.0,45.0,+1.44%,500.0,7783.0,8626.0,-667.0
999.0,한솔로지스틱스,2500.0,15.0,-0.60%,500.0,10154.0,2745.0,363.0
1000.0,신한 인버스 2X 코스닥 150 선물 ETN,6890.0,395.0,-5.42%,0.0,,,
1001.0,한세엠케이,2285.0,40.0,+1.78%,500.0,2715.0,2248.0,-211.0
1002.0,우성,22100.0,150.0,-0.67%,5000.0,6123.0,4020.0,-6.0
1003.0,하이트론,2470.0,0.0,0.00%,500.0,108.0,168.0,-89.0
1004.0,케이비아이동국실업,610.0,6.0,-0.97%,500.0,6142.0,5536.0,-10.0
1005.0,KODEX WTI원유선물(H),14460.0,495.0,-3.31%,0.0,,,
1006.0,한창제지,1131.0,4.0,-0.35%,500.0,2149.0,2831.0,13.0
1007.0,문배철강,3290.0,50.0,-1.50%,500.0,1922.0,2069.0,30.0
1008.0,TIMEFOLIO Kstock액티브,8925.0,30.0,-0.34%,0.0,,,
1009.0,한국종합기술,6110.0,100.0,-1.61%,500.0,2837.0,3327.0,54.0
1010.0,CS홀딩스,57900.0,0.0,0.00%,5000.0,1753.0,3641.0,156.0
1011.0,신한 인버스 2X WTI원유 선물 ETN(H),105.0,5.0,+5.00%,0.0,,,
1012.0,TIGER 국채3년,105460.0,0.0,0.00%,0.0,,,
1013.0,KBSTAR 중국본토대형주CSI100,17295.0,125.0,+0.73%,0.0,,,
1014.0,삼정펄프,26200.0,300.0,-1.13%,5000.0,1745.0,2327.0,47.0
1015.0,아모레G우,10160.0,310.0,-2.96%,500.0,,,
1016.0,TIGER 미국투자등급회사채액티브(H),49495.0,605.0,-1.21%,0.0,,,
1017.0,부국철강,3250.0,50.0,-1.52%,500.0,2097.0,1536.0,59.0
1018.0,범양건영,2615.0,5.0,+0.19%,1000.0,1198.0,2206.0,-123.0
1019.0,SK케미칼우,30650.0,700.0,+2.34%,5000.0,,,
1020.0,대유에이텍,555.0,9.0,-1.60%,500.0,14040.0,13752.0,-320.0
1021.0,SG글로벌,1424.0,55.0,+4.02%,500.0,677.0,1859.0,-14.0
1022.0,미래에셋 전기전자 Core5 ETN,31995.0,0.0,0.00%,0.0,,,
1023.0,TIGER 차이나HSCEI,9405.0,5.0,+0.05%,0.0,,,
1024.0,DSR제강,4440.0,100.0,-2.20%,500.0,2617.0,2594.0,264.0
1025.0,메타랩스,2565.0,10.0,+0.39%,2500.0,227.0,900.0,-20.0
1026.0,화인베스틸,2115.0,20.0,-0.94%,500.0,1396.0,1796.0,7.0
1027.0,ARIRANG 미국S&P500(H),18605.0,135.0,-0.72%,0.0,,,
1028.0,한익스프레스,5270.0,70.0,-1.31%,500.0,8581.0,4079.0,199.0
1029.0,KODEX 차이나H레버리지(H),2090.0,40.0,+1.95%,0.0,,,
1030.0,성보화학,3140.0,50.0,+1.62%,500.0,664.0,1708.0,19.0
1031.0,솔루스첨단소재1우,7430.0,40.0,-0.54%,100.0,,,
1032.0,SJM,4005.0,75.0,-1.84%,500.0,1802.0,2433.0,71.0
1033.0,KBSTAR 미국단기투자등급회사채액티브,9995.0,15.0,-0.15%,0.0,,,
1034.0,ACE 25-06 회사채(AA-이상)액티브,10050.0,5.0,-0.05%,0.0,,,
1035.0,국보,5100.0,10.0,+0.20%,5000.0,1023.0,1100.0,-140.0
1036.0,KBSTAR 고배당,11840.0,90.0,-0.75%,0.0,,,
1037.0,TIGER 경기방어,8430.0,80.0,+0.96%,0.0,,,
1038.0,QV 코스닥 150 ETN,15460.0,350.0,-2.21%,0.0,,,
1039.0,신한 S&P500 VIX S/T 선물 ETN D,10305.0,305.0,+3.05%,0.0,,,
1040.0,미래에셋맵스리츠,3075.0,75.0,-2.38%,1000.0,60.0,2903.0,31.0
1041.0,TIGER 화장품,2215.0,20.0,-0.89%,0.0,,,
1042.0,KODEX 2차전지산업레버리지,12255.0,255.0,+2.13%,0.0,,,
1043.0,태양금속,1668.0,53.0,+3.28%,500.0,5695.0,4910.0,159.0
1044.0,KBSTAR 중기우량회사채,103735.0,15.0,+0.01%,0.0,,,
1045.0,KODEX 차이나2차전지MSCI(합성),7405.0,40.0,+0.54%,0.0,,,
1046.0,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),60620.0,4145.0,+7.34%,0.0,,,
1047.0,KBSTAR 단기국공채액티브,105795.0,30.0,+0.03%,0.0,,,
1048.0,KB Wise 분할매매 ETN,10085.0,0.0,0.00%,0.0,,,
1049.0,GS우,33900.0,0.0,0.00%,5000.0,,,
1050.0,하나 블룸버그 -2X 천연가스 선물 ETN(H),60395.0,3910.0,+6.92%,0.0,,,
1051.0,일진디스플,1166.0,2.0,+0.17%,500.0,1243.0,1173.0,11.0
1052.0,SOL 미국배당다우존스(H),10525.0,55.0,-0.52%,0.0,,,
1053.0,아센디오,692.0,28.0,-3.89%,500.0,186.0,732.0,-90.0
1054.0,티웨이홀딩스,532.0,11.0,-2.03%,500.0,115.0,2107.0,-19.0
1055.0,신세계건설,14740.0,130.0,-0.87%,5000.0,14324.0,10356.0,-120.0
1056.0,대한방직,11040.0,70.0,-0.63%,1000.0,1915.0,2106.0,-39.0
1057.0,현대건설우,55400.0,100.0,-0.18%,5000.0,,,
1058.0,모나미,3090.0,20.0,-0.64%,1000.0,1495.0,2184.0,63.0
1059.0,계양전기,2140.0,15.0,-0.70%,500.0,3651.0,2976.0,-106.0
1060.0,KODEX Fn성장,14930.0,20.0,+0.13%,0.0,,,
1061.0,SJM홀딩스,3880.0,20.0,-0.51%,500.0,1842.0,3282.0,82.0
1062.0,IHQ,239.0,0.0,0.00%,500.0,468.0,2463.0,-322.0
1063.0,티에이치엔,3200.0,40.0,-1.23%,500.0,4697.0,3714.0,11.0
1064.0,KODEX 200미국채혼합,12185.0,40.0,-0.33%,0.0,,,
1065.0,TIGER 코스닥150 레버리지,15525.0,715.0,+4.83%,0.0,,,
1066.0,대신 인버스 천연가스 선물 ETN(H),7180.0,230.0,+3.31%,0.0,,,
1067.0,HANARO e커머스,10775.0,100.0,-0.92%,0.0,,,
1068.0,대림B&Co,3415.0,45.0,-1.30%,1000.0,2535.0,3376.0,15.0
1069.0,부국증권우,18890.0,20.0,-0.11%,5000.0,,,
1070.0,KODEX 아시아달러채권SRI플러스액티브,49945.0,175.0,-0.35%,0.0,,,
1071.0,비상교육,4330.0,170.0,-3.78%,500.0,2530.0,3092.0,35.0
1072.0,KODEX 코스닥글로벌,11145.0,145.0,+1.32%,0.0,,,
1073.0,에쓰씨엔지니어링,1774.0,57.0,-3.11%,500.0,1372.0,1065.0,78.0
1074.0,QV 레버리지 S&P500 ETN,27700.0,400.0,-1.42%,0.0,,,
1075.0,TIGER 차이나전기차레버리지(합성),8785.0,125.0,+1.44%,0.0,,,
1076.0,진양폴리,5530.0,170.0,-2.98%,500.0,527.0,461.0,33.0
1077.0,키움 미국달러선물 ETN,11000.0,0.0,0.00%,0.0,,,
1078.0,한국전자홀딩스,1175.0,13.0,+1.12%,500.0,3240.0,4691.0,300.0
1079.0,세원이앤씨,254.0,0.0,0.00%,500.0,1266.0,2827.0,18.0
1080.0,미래에셋 레버리지 코스피200 선물 ETN,27355.0,605.0,-2.16%,0.0,,,
1081.0,대신 S&P 인버스 2X 천연가스 선물 ETN,54615.0,3670.0,+7.20%,0.0,,,
1082.0,HANARO 글로벌럭셔리S&P(합성),19390.0,195.0,-1.00%,0.0,,,
1083.0,선도전기,3000.0,0.0,0.00%,500.0,619.0,1317.0,-169.0
1084.0,HANARO 단기채권액티브,103805.0,0.0,0.00%,0.0,,,
1085.0,국동,935.0,4.0,-0.43%,500.0,3299.0,1750.0,170.0
1086.0,TIGER 200 에너지화학,16060.0,185.0,+1.17%,0.0,,,
1087.0,삼일씨엔에스,4210.0,165.0,-3.77%,1000.0,2412.0,4114.0,-70.0
1088.0,미래에셋증권우,3790.0,5.0,+0.13%,5000.0,,,
1089.0,대림통상,3485.0,5.0,-0.14%,1000.0,1741.0,1718.0,70.0
1090.0,키움 코스피 200 ETN,10580.0,70.0,-0.66%,0.0,,,
1091.0,대동전자,5020.0,10.0,+0.20%,500.0,413.0,2512.0,22.0
1092.0,KODEX 미국달러선물인버스2X,6880.0,20.0,-0.29%,0.0,,,
1093.0,KB 인버스 천연가스 선물 ETN,11615.0,370.0,+3.29%,0.0,,,
1094.0,갤럭시아에스엠,1894.0,12.0,-0.63%,500.0,301.0,579.0,42.0
1095.0,키움 코스닥 150 ETN,12960.0,0.0,0.00%,0.0,,,
1096.0,MH에탄올,7000.0,160.0,+2.34%,500.0,1107.0,4474.0,219.0
1097.0,ARIRANG K방산Fn,11605.0,195.0,-1.65%,0.0,,,
1098.0,HANARO 32-10 국고채액티브,51305.0,145.0,-0.28%,0.0,,,
1099.0,삼성 코스닥 150 ETN,10320.0,75.0,-0.72%,0.0,,,
1100.0,롯데칠성우,66500.0,1800.0,+2.78%,500.0,,,
1101.0,TIGER 미국배당+7%프리미엄다우존스,10250.0,5.0,-0.05%,0.0,,,
1102.0,메리츠 KAP 통안채 3개월 ETN,50370.0,0.0,0.00%,0.0,,,
1103.0,원림,21900.0,100.0,-0.45%,5000.0,819.0,1699.0,34.0
1104.0,TIGER 글로벌클라우드컴퓨팅INDXX,9505.0,135.0,-1.40%,0.0,,,
1105.0,KR모터스,521.0,24.0,+4.83%,500.0,1171.0,1492.0,-62.0
1106.0,진양화학,3165.0,40.0,+1.28%,500.0,291.0,446.0,-11.0
1107.0,에셋플러스 글로벌플랫폼액티브,7345.0,105.0,-1.41%,0.0,,,
1108.0,KBSTAR Fn컨택트대표,7890.0,60.0,-0.75%,0.0,,,
1109.0,TIGER 미국달러SOFR금리액티브(합성),49195.0,65.0,+0.13%,0.0,,,
1110.0,KODEX 철강,10165.0,0.0,0.00%,0.0,,,
1111.0,KODEX K-신재생에너지액티브,15805.0,165.0,-1.03%,0.0,,,
1112.0,SOL 미국S&P500,12215.0,65.0,-0.53%,0.0,,,
1113.0,TIGER 유로스탁스50(합성 H),15240.0,110.0,-0.72%,0.0,,,
1114.0,KODEX WTI원유선물인버스(H),4600.0,155.0,+3.49%,0.0,,,
1115.0,TIMEFOLIO 글로벌AI인공지능액티브,13370.0,415.0,-3.01%,0.0,,,
1116.0,삼성 레버리지 나스닥 100 ETN(H),12140.0,370.0,-2.96%,0.0,,,
1117.0,케이탑리츠,1004.0,4.0,-0.40%,1000.0,216.0,2702.0,175.0
1118.0,HANARO Fn K-뉴딜디지털플러스,9840.0,90.0,+0.92%,0.0,,,
1119.0,평화홀딩스,3290.0,50.0,+1.54%,500.0,7402.0,5584.0,36.0
1120.0,남양유업우,239000.0,1500.0,-0.62%,5000.0,,,
1121.0,이화산업,17070.0,40.0,+0.23%,5000.0,586.0,2685.0,-9.0
1122.0,영화금속,895.0,0.0,0.00%,500.0,2849.0,2207.0,-11.0
1123.0,KBSTAR 금융채액티브,100720.0,5.0,0.00%,0.0,,,
1124.0,ACE 단기채권알파액티브,103350.0,30.0,+0.03%,0.0,,,
1125.0,ACE 삼성그룹섹터가중,15805.0,175.0,-1.10%,0.0,,,
1126.0,HANARO Fn조선해운,11820.0,200.0,-1.66%,0.0,,,
1127.0,KB 블룸버그 레버리지 천연가스 선물 ETN,18575.0,1295.0,-6.52%,0.0,,,
1128.0,KODEX 일본TOPIX100,17325.0,285.0,-1.62%,0.0,,,
1129.0,DL이앤씨2우(전환),21700.0,0.0,0.00%,5000.0,,,
1130.0,KODEX 200롱코스닥150숏선물,7900.0,255.0,-3.13%,0.0,,,
1131.0,TIGER 글로벌BBIG액티브,11570.0,185.0,-1.57%,0.0,,,
1132.0,유엔젤,3450.0,100.0,-2.82%,500.0,300.0,610.0,8.0
1133.0,TIGER KEDI혁신기업ESG30,10830.0,40.0,+0.37%,0.0,,,
1134.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),9235.0,70.0,+0.76%,0.0,,,
1135.0,TIGER 차이나바이오테크SOLACTIVE,6445.0,120.0,+1.90%,0.0,,,
1136.0,더메디팜,484.0,16.0,+3.42%,500.0,191.0,1899.0,-3.0
1137.0,ACE 인도네시아MSCI(합성),10660.0,90.0,+0.85%,0.0,,,
1138.0,동원수산,9620.0,380.0,-3.80%,5000.0,1770.0,1218.0,58.0
1139.0,KOSEF 통안채1년,103530.0,35.0,+0.03%,0.0,,,
1140.0,KB 레버리지 S&P 500 선물 ETN(H),11115.0,205.0,-1.81%,0.0,,,
1141.0,WISCOM,2900.0,125.0,+4.50%,500.0,1257.0,1285.0,7.0
1142.0,하나 레버리지 코스닥150 선물 ETN,44295.0,2395.0,+5.72%,0.0,,,
1143.0,대신 레버리지 코스닥 150 선물 ETN,44155.0,2105.0,+5.01%,0.0,,,
1144.0,삼성 레버리지 코스닥150 선물 ETN,44150.0,1960.0,+4.65%,0.0,,,
1145.0,TRUE 코스피 200 ETN,8830.0,5.0,+0.06%,0.0,,,
1146.0,유화증권우,2520.0,20.0,+0.80%,1000.0,,,
1147.0,전방,26200.0,400.0,+1.55%,5000.0,1249.0,3048.0,-350.0
1148.0,바다로19호,2880.0,5.0,+0.17%,5000.0,116.0,518.0,73.0
1149.0,TRUE 레버리지 코스닥 150 선물 ETN,43770.0,1580.0,+3.74%,0.0,,,
1150.0,삼성 코스피 200 ETN,8745.0,105.0,-1.19%,0.0,,,
1151.0,KB 레버리지 나스닥 100 ETN,14505.0,425.0,-2.85%,0.0,,,
1152.0,KODEX 미국배당프리미엄액티브,10090.0,35.0,+0.35%,0.0,,,
1153.0,파워 200,34455.0,215.0,-0.62%,0.0,,,
1154.0,KODEX IT,18605.0,150.0,-0.80%,0.0,,,
1155.0,메리츠 3X 레버리지 국채30년 ETN,42605.0,460.0,-1.07%,0.0,,,
1156.0,삼성 미국 대형 성장주 ETN,21230.0,0.0,0.00%,0.0,,,
1157.0,TIGER 미국채30년스트립액티브(합성 H),47150.0,1990.0,-4.05%,0.0,,,
1158.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,16860.0,1085.0,+6.88%,0.0,,,
1159.0,ACE 일본Nikkei225(H),22000.0,325.0,-1.46%,0.0,,,
1160.0,신한 레버리지 S&P500 선물 ETN,20900.0,335.0,-1.58%,0.0,,,
1161.0,KODEX 차이나H,16385.0,160.0,+0.99%,0.0,,,
1162.0,TIGER 인버스,5025.0,35.0,+0.70%,0.0,,,
1163.0,TIGER 레버리지,16680.0,220.0,-1.30%,0.0,,,
1164.0,우진아이엔에스,5460.0,20.0,-0.36%,500.0,840.0,1116.0,-56.0
1165.0,페이퍼코리아,874.0,9.0,+1.04%,500.0,4100.0,5018.0,258.0
1166.0,동양고속,14250.0,90.0,-0.63%,5000.0,1044.0,1655.0,-112.0
1167.0,TIGER KRX인터넷K-뉴딜,4000.0,70.0,+1.78%,0.0,,,
1168.0,KODEX 증권,6000.0,20.0,-0.33%,0.0,,,
1169.0,하나 Solactive 2X US Tech Top 10 ETN(H),41085.0,1825.0,-4.25%,0.0,,,
1170.0,미래아이앤지,1461.0,1.0,-0.07%,500.0,128.0,975.0,31.0
1171.0,DL이앤씨우,19260.0,40.0,+0.21%,5000.0,,,
1172.0,대신 인버스 2X 알루미늄 선물 ETN(H),40525.0,1280.0,+3.26%,0.0,,,
1173.0,형지엘리트,1293.0,15.0,+1.17%,500.0,1373.0,1092.0,39.0
1174.0,비비안,1350.0,18.0,+1.35%,500.0,2131.0,2011.0,57.0
1175.0,SK디스커버리우,29450.0,100.0,+0.34%,5000.0,,,
1176.0,ACE 미국달러SOFR금리(합성),9945.0,15.0,+0.15%,0.0,,,
1177.0,SOL 200 Top10,9050.0,30.0,-0.33%,0.0,,,
1178.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),15845.0,915.0,+6.13%,0.0,,,
1179.0,KODEX K-친환경선박액티브,12335.0,180.0,-1.44%,0.0,,,
1180.0,동일제강,1935.0,34.0,-1.73%,500.0,1968.0,1797.0,25.0
1181.0,KODEX 코스피TR,12655.0,40.0,-0.32%,0.0,,,
1182.0,TRUE 코스피 양매도 3% OTM ETN,7830.0,0.0,0.00%,0.0,,,
1183.0,한국ANKOR유전,557.0,25.0,+4.70%,0.0,,,
1184.0,성문전자,1712.0,18.0,-1.04%,500.0,500.0,572.0,25.0
1185.0,WOORI 단기국공채액티브,50370.0,10.0,+0.02%,0.0,,,
1186.0,부산주공,486.0,0.0,0.00%,500.0,2305.0,2326.0,-65.0
1187.0,TIGER 200 헬스케어,17385.0,655.0,+3.92%,0.0,,,
1188.0,KODEX KRX기후변화솔루션,13550.0,25.0,-0.18%,0.0,,,
1189.0,한창,407.0,5.0,-1.21%,500.0,893.0,1135.0,98.0
1190.0,ARIRANG ESG가치주액티브,8220.0,15.0,+0.18%,0.0,,,
1191.0,삼성 미국 대형 가치주 ETN,18885.0,0.0,0.00%,0.0,,,
1192.0,삼성 미국 대형 성장주 ETN(H),18850.0,0.0,0.00%,0.0,,,
1193.0,태원물산,4935.0,65.0,-1.30%,500.0,110.0,349.0,-5.0
1194.0,신한 레버리지 금 선물 ETN,18705.0,285.0,-1.50%,0.0,,,
1195.0,경인전자,23650.0,100.0,+0.42%,5000.0,201.0,684.0,1.0
1196.0,삼성 레버리지 은 선물 ETN(H),12360.0,820.0,-6.22%,0.0,,,
1197.0,참엔지니어링,629.0,20.0,-3.08%,500.0,1706.0,7397.0,13.0
1198.0,DL우,21950.0,500.0,-2.23%,5000.0,,,
1199.0,TIGER 퓨처모빌리티액티브,10890.0,75.0,-0.68%,0.0,,,
1200.0,세우글로벌,1286.0,14.0,-1.08%,500.0,281.0,499.0,16.0
1201.0,세기상사,6640.0,160.0,-2.35%,500.0,337.0,516.0,-8.0
1202.0,KODEX 차이나과창판STAR50(합성),7210.0,0.0,0.00%,0.0,,,
1203.0,TRUE 인버스 2X 나스닥 100 ETN,1225.0,30.0,+2.51%,0.0,,,
1204.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,12220.0,50.0,-0.41%,0.0,,,
1205.0,주연테크,617.0,9.0,-1.44%,200.0,667.0,532.0,-63.0
1206.0,TBH글로벌,1749.0,0.0,0.00%,500.0,2031.0,1123.0,20.0
1207.0,TIGER 미국나스닥바이오,19380.0,25.0,+0.13%,0.0,,,
1208.0,호텔신라우,47850.0,650.0,-1.34%,5000.0,,,
1209.0,HANARO 200선물레버리지,18935.0,285.0,-1.48%,0.0,,,
1210.0,QV S&P500 버퍼10% 9월 ETN,11975.0,0.0,0.00%,0.0,,,
1211.0,TIGER 미국나스닥100레버리지(합성),12175.0,290.0,-2.33%,0.0,,,
1212.0,삼성 레버리지 China A50 선물 ETN(H),35815.0,565.0,+1.60%,0.0,,,
1213.0,KODEX 미국나스닥100(H),12520.0,190.0,-1.49%,0.0,,,
1214.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,10750.0,260.0,-2.36%,0.0,,,
1215.0,QV 코스피 200 ETN,35310.0,435.0,-1.22%,0.0,,,
1216.0,KOSEF 미국달러선물,14195.0,35.0,+0.25%,0.0,,,
1217.0,신한 레버리지 다우존스지수 선물 ETN(H),34890.0,360.0,-1.02%,0.0,,,
1218.0,KODEX 미국S&P500산업재(합성),24760.0,130.0,-0.52%,0.0,,,
1219.0,하나 레버리지 콩 선물 ETN(H),34495.0,1735.0,-4.79%,0.0,,,
1220.0,에넥스,575.0,12.0,-2.04%,500.0,2060.0,1281.0,-235.0
1221.0,신한 구리 선물 ETN(H),17130.0,345.0,-1.97%,0.0,,,
1222.0,KODEX 미국달러선물인버스,8750.0,5.0,-0.06%,0.0,,,
1223.0,ACE 중장기국공채액티브,98010.0,95.0,+0.10%,0.0,,,
1224.0,KODEX 인도Nifty50레버리지(합성),11365.0,100.0,-0.87%,0.0,,,
1225.0,SUN&L,2690.0,85.0,+3.26%,1000.0,5067.0,5244.0,-177.0
1226.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,16935.0,1115.0,+7.05%,0.0,,,
1227.0,삼성 미국 대형 가치주 ETN(H),16820.0,0.0,0.00%,0.0,,,
1228.0,윌비스,499.0,13.0,+2.67%,1000.0,2549.0,2704.0,2.0
1229.0,신풍,956.0,15.0,+1.59%,500.0,188.0,1124.0,-42.0
1230.0,이스타코,777.0,4.0,-0.51%,500.0,76.0,798.0,-32.0
1231.0,KB 천연가스 선물 ETN(H),6655.0,225.0,-3.27%,0.0,,,
1232.0,금호전기,904.0,55.0,-5.74%,500.0,460.0,618.0,-118.0
1233.0,유안타증권우,2560.0,0.0,0.00%,5000.0,,,
1234.0,대교우B,1691.0,38.0,+2.30%,500.0,,,
1235.0,KODEX 차이나심천ChiNext(합성),9490.0,145.0,+1.55%,0.0,,,
1236.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,13115.0,915.0,-6.52%,0.0,,,
1237.0,ACE 200TR,21820.0,125.0,-0.57%,0.0,,,
1238.0,대신343 K200,34405.0,225.0,-0.65%,0.0,,,
1239.0,KODEX 미국채10년선물,10890.0,70.0,-0.64%,0.0,,,
1240.0,KODEX 미국달러선물레버리지,12355.0,50.0,+0.41%,0.0,,,
1241.0,TIGER 골드선물(H),13340.0,95.0,-0.71%,0.0,,,
1242.0,KODEX 유럽탄소배출권선물ICE(H),12855.0,150.0,-1.15%,0.0,,,
1243.0,KBSTAR 게임테마,9270.0,120.0,-1.28%,0.0,,,
1244.0,삼성 China A50 선물 ETN(H),15985.0,15.0,-0.09%,0.0,,,
1245.0,한국주강,2810.0,30.0,-1.06%,500.0,544.0,480.0,-5.0
1246.0,KODEX 건설,3865.0,25.0,-0.64%,0.0,,,
1247.0,한성기업,5030.0,140.0,-2.71%,5000.0,2922.0,2349.0,71.0
1248.0,KODEX 200ESG,12470.0,50.0,-0.40%,0.0,,,
1249.0,한솔PNS,1518.0,12.0,-0.78%,500.0,3142.0,1349.0,27.0
1250.0,TIGER S&P글로벌헬스케어(합성),20090.0,50.0,+0.25%,0.0,,,
1251.0,SHD,25450.0,350.0,-1.36%,5000.0,1253.0,883.0,142.0
1252.0,삼성 레버리지 금 선물 ETN(H),30890.0,490.0,-1.56%,0.0,,,
1253.0,KODEX KRX300,16255.0,65.0,-0.40%,0.0,,,
1254.0,롯데지주우,38000.0,1350.0,+3.68%,200.0,,,
1255.0,삼성 인버스 2X 나스닥 100 ETN(H),4360.0,115.0,+2.71%,0.0,,,
1256.0,진도,2445.0,40.0,+1.66%,500.0,634.0,1292.0,61.0
1257.0,모두투어리츠,3885.0,55.0,-1.40%,5000.0,53.0,1033.0,25.0
1258.0,메리츠 레버리지 미국채30년 ETN(H),6070.0,305.0,-4.78%,0.0,,,
1259.0,하나 Solactive US Tech Top 10 ETN(H),15110.0,0.0,0.00%,0.0,,,
1260.0,BYC우,140300.0,700.0,+0.50%,5000.0,,,
1261.0,TIGER 코스닥150선물인버스,3555.0,90.0,-2.47%,0.0,,,
1262.0,메리츠 KAP 통안채 6개월 ETN,50330.0,0.0,0.00%,0.0,,,
1263.0,ARIRANG 미국장기우량회사채,83540.0,1515.0,-1.78%,0.0,,,
1264.0,TIGER 200IT레버리지,40190.0,890.0,-2.17%,0.0,,,
1265.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),59940.0,3630.0,+6.45%,0.0,,,
1266.0,ACE 미국30년국채선물레버리지(합성 H),7475.0,375.0,-4.78%,0.0,,,
1267.0,신한 콩 선물 ETN(H),14835.0,320.0,-2.11%,0.0,,,
1268.0,대한항공우,26700.0,550.0,-2.02%,5000.0,,,
1269.0,TIGER 미국S&P500배당귀족,10685.0,25.0,+0.23%,0.0,,,
1270.0,KBSTAR 배터리 리사이클링iSelect,16200.0,80.0,+0.50%,0.0,,,
1271.0,미래에셋 중국 심천 100 ETN,14490.0,0.0,0.00%,0.0,,,
1272.0,SOL 코스닥150,14935.0,405.0,+2.79%,0.0,,,
1273.0,신한 금 선물 ETN(H),14425.0,110.0,-0.76%,0.0,,,
1274.0,체시스,899.0,15.0,-1.64%,500.0,328.0,759.0,-75.0
1275.0,KODEX 미디어&엔터테인먼트,13020.0,130.0,-0.99%,0.0,,,
1276.0,ACE 미국친환경그린테마INDXX,10600.0,230.0,-2.12%,0.0,,,
1277.0,TIGER 200TR,19030.0,120.0,-0.63%,0.0,,,
1278.0,TIGER 인도니프티50레버리지(합성),27975.0,15.0,+0.05%,0.0,,,
1279.0,미래에셋 원유선물혼합 ETN(H),28440.0,975.0,-3.31%,0.0,,,
1280.0,TIGER 리츠부동산인프라채권TR KIS,4700.0,35.0,-0.74%,0.0,,,
1281.0,KODEX 차이나A50,18890.0,120.0,+0.64%,0.0,,,
1282.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,28225.0,365.0,-1.28%,0.0,,,
1283.0,삼성 KRX 금현물 ETN,14105.0,45.0,-0.32%,0.0,,,
1284.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),28190.0,0.0,0.00%,0.0,,,
